time,event,amount
2024-04-19T02:37:11,Strategy,$63470.00
2024-04-19T02:37:11,Account,$313470.00
2024-04-19T03:09:32,Profit,$440.00
2024-04-19T03:09:32,Strategy,$63910.00
2024-04-19T03:09:32,Account,$315510.00
2024-04-19T03:09:32,Profit,$900.00
2024-04-19T03:09:32,Strategy,$64810.00
2024-04-19T03:09:32,Account,$314810.00
2024-04-19T03:16:53,Profit,$440.00
2024-04-19T03:16:53,Strategy,$65250.00
2024-04-19T03:16:53,Account,$316950.00
2024-04-19T03:16:53,Profit,$1020.00
2024-04-19T03:16:53,Strategy,$66270.00
2024-04-19T03:16:53,Account,$316270.00
2024-04-19T03:32:41,Loss,$-525.00
2024-04-19T03:32:41,Strategy,$65745.00
2024-04-19T03:32:41,Account,$315745.00
2024-04-19T03:39:31,Profit,$440.00
2024-04-19T03:39:31,Strategy,$66185.00
2024-04-19T03:39:31,Account,$318125.00
2024-04-19T03:39:36,Profit,$720.00
2024-04-19T03:39:36,Strategy,$66905.00
2024-04-19T03:39:36,Account,$318810.00
2024-04-19T03:39:42,Profit,$830.00
2024-04-19T03:39:42,Strategy,$67735.00
2024-04-19T03:39:42,Account,$319205.00
2024-04-19T03:39:47,Profit,$1480.00
2024-04-19T03:39:47,Strategy,$69215.00
2024-04-19T03:39:47,Account,$319215.00
2024-04-19T03:44:02,Loss,$-825.00
2024-04-19T03:44:02,Strategy,$68390.00
2024-04-19T03:44:02,Account,$318390.00
2024-04-19T03:48:03,Loss,$-1525.00
2024-04-19T03:48:03,Strategy,$66865.00
2024-04-19T03:48:03,Account,$316865.00
2024-04-19T04:10:06,Profit,$440.00
2024-04-19T04:10:06,Strategy,$67305.00
2024-04-19T04:10:06,Account,$319785.00
2024-04-19T04:10:06,Profit,$720.00
2024-04-19T04:10:06,Strategy,$68025.00
2024-04-19T04:10:06,Account,$319810.00
2024-04-19T04:10:13,Profit,$830.00
2024-04-19T04:10:13,Strategy,$68855.00
2024-04-19T04:10:13,Account,$320255.00
2024-04-19T04:10:21,Profit,$1130.00
2024-04-19T04:10:21,Strategy,$69985.00
2024-04-19T04:10:21,Account,$319985.00
2024-04-19T04:13:45,Profit,$440.00
2024-04-19T04:13:45,Strategy,$70425.00
2024-04-19T04:13:45,Account,$322605.00
2024-04-19T04:13:56,Profit,$1820.00
2024-04-19T04:13:56,Strategy,$72245.00
2024-04-19T04:13:56,Account,$322245.00
2024-04-19T04:15:34,Loss,$-1050.00
2024-04-19T04:15:34,Strategy,$71195.00
2024-04-19T04:15:34,Account,$321195.00
2024-04-19T04:16:46,Loss,$-1625.00
2024-04-19T04:16:46,Strategy,$69570.00
2024-04-19T04:16:46,Account,$319570.00
2024-04-19T04:25:08,Profit,$440.00
2024-04-19T04:25:08,Strategy,$70010.00
2024-04-19T04:25:08,Account,$321330.00
2024-04-19T04:25:08,Profit,$520.00
2024-04-19T04:25:08,Strategy,$70530.00
2024-04-19T04:25:08,Account,$320530.00
2024-04-19T04:54:22,Loss,$-2225.00
2024-04-19T04:54:22,Strategy,$68305.00
2024-04-19T04:54:22,Account,$318305.00
2024-04-19T05:16:02,Profit,$50.00
2024-04-19T05:16:02,Strategy,$68355.00
2024-04-19T05:16:02,Account,$318355.00
2024-04-19T05:43:09,Loss,$-1150.00
2024-04-19T05:43:09,Strategy,$67205.00
2024-04-19T05:43:09,Account,$317205.00
2024-04-19T05:54:14,Loss,$-2650.00
2024-04-19T05:54:14,Strategy,$64555.00
2024-04-19T05:54:14,Account,$314555.00
2024-04-19T08:03:46,Profit,$75.00
2024-04-19T08:03:46,Strategy,$64630.00
2024-04-19T08:03:46,Account,$314630.00
2024-04-19T09:33:02,Profit,$440.00
2024-04-19T09:33:02,Strategy,$65070.00
2024-04-19T09:33:02,Account,$316650.00
2024-04-19T09:33:28,Profit,$920.00
2024-04-19T09:33:28,Strategy,$65990.00
2024-04-19T09:33:28,Account,$315990.00
2024-04-19T12:21:40,Profit,$440.00
2024-04-19T12:21:40,Strategy,$66430.00
2024-04-19T12:21:40,Account,$318230.00
2024-04-19T12:24:58,Profit,$1580.00
2024-04-19T12:24:58,Strategy,$68010.00
2024-04-19T12:24:58,Account,$318010.00
2024-04-19T12:47:37,Loss,$-475.00
2024-04-19T12:47:37,Strategy,$67535.00
2024-04-19T12:47:37,Account,$317535.00
2024-04-19T14:10:33,Loss,$-875.00
2024-04-19T14:10:33,Strategy,$66660.00
2024-04-19T14:10:33,Account,$316660.00
2024-04-19T15:06:13,Profit,$440.00
2024-04-19T15:06:13,Strategy,$67100.00
2024-04-19T15:06:13,Account,$318880.00
2024-04-19T15:06:17,Profit,$920.00
2024-04-19T15:06:17,Strategy,$68020.00
2024-04-19T15:06:17,Account,$318020.00
2024-04-19T15:31:13,Profit,$440.00
2024-04-19T15:31:13,Strategy,$68460.00
2024-04-19T15:31:13,Account,$320280.00
2024-04-19T15:31:13,Profit,$840.00
2024-04-19T15:31:13,Strategy,$69300.00
2024-04-19T15:31:13,Account,$319300.00
2024-04-19T15:36:04,Profit,$440.00
2024-04-19T15:36:04,Strategy,$69740.00
2024-04-19T15:36:04,Account,$321580.00
2024-04-19T15:36:07,Profit,$1320.00
2024-04-19T15:36:07,Strategy,$71060.00
2024-04-19T15:36:07,Account,$321060.00
2024-04-19T15:41:23,Loss,$-1000.00
2024-04-19T15:41:23,Strategy,$70060.00
2024-04-19T15:41:23,Account,$320060.00
2024-04-19T16:15:52,Profit,$440.00
2024-04-19T16:15:52,Strategy,$70500.00
2024-04-19T16:15:52,Account,$322200.00
2024-04-19T16:15:56,Profit,$1100.00
2024-04-19T16:15:56,Strategy,$71600.00
2024-04-19T16:15:56,Account,$321600.00
2024-04-19T16:24:48,Profit,$440.00
2024-04-19T16:24:48,Strategy,$72040.00
2024-04-19T16:24:48,Account,$323800.00
2024-04-19T16:24:57,Profit,$1360.00
2024-04-19T16:24:57,Strategy,$73400.00
2024-04-19T16:24:57,Account,$323400.00
2024-04-19T16:37:49,Profit,$440.00
2024-04-19T16:37:49,Strategy,$73840.00
2024-04-19T16:37:49,Account,$325620.00
2024-04-19T16:37:52,Profit,$1380.00
2024-04-19T16:37:52,Strategy,$75220.00
2024-04-19T16:37:52,Account,$325220.00
2024-04-19T16:42:21,Loss,$-1300.00
2024-04-19T16:42:21,Strategy,$73920.00
2024-04-19T16:42:21,Account,$323920.00
2024-04-19T16:52:03,Loss,$-700.00
2024-04-19T16:52:03,Strategy,$73220.00
2024-04-19T16:52:03,Account,$323220.00
2024-04-19T16:57:44,Profit,$440.00
2024-04-19T16:57:44,Strategy,$73660.00
2024-04-19T16:57:44,Account,$325200.00
2024-04-19T16:57:44,Profit,$560.00
2024-04-19T16:57:44,Strategy,$74220.00
2024-04-19T16:57:44,Account,$324220.00
2024-04-19T17:16:34,Profit,$675.00
2024-04-19T17:16:34,Strategy,$74895.00
2024-04-19T17:16:34,Account,$324895.00
2024-04-19T17:22:02,Profit,$440.00
2024-04-19T17:22:02,Strategy,$75335.00
2024-04-19T17:22:02,Account,$326975.00
2024-04-19T17:22:07,Profit,$980.00
2024-04-19T17:22:07,Strategy,$76315.00
2024-04-19T17:22:07,Account,$326315.00
2024-04-19T17:36:28,Profit,$700.00
2024-04-19T17:36:28,Strategy,$77015.00
2024-04-19T17:36:28,Account,$327015.00
2024-04-19T18:05:27,Profit,$440.00
2024-04-19T18:05:27,Strategy,$77455.00
2024-04-19T18:05:27,Account,$329275.00
2024-04-19T18:07:34,Profit,$720.00
2024-04-19T18:07:34,Strategy,$78175.00
2024-04-19T18:07:34,Account,$330335.00
2024-04-19T18:08:00,Profit,$830.00
2024-04-19T18:08:00,Strategy,$79005.00
2024-04-19T18:08:00,Account,$330625.00
2024-04-19T18:08:00,Profit,$1390.00
2024-04-19T18:08:00,Strategy,$80395.00
2024-04-19T18:08:00,Account,$330395.00
2024-04-19T18:42:09,Loss,$-725.00
2024-04-19T18:42:09,Strategy,$79670.00
2024-04-19T18:42:09,Account,$329670.00
2024-04-19T19:17:32,Loss,$-425.00
2024-04-19T19:17:32,Strategy,$79245.00
2024-04-19T19:17:32,Account,$329245.00
2024-04-19T19:37:05,Loss,$-1275.00
2024-04-19T19:37:05,Strategy,$77970.00
2024-04-19T19:37:05,Account,$327970.00
2024-04-19T19:40:37,Loss,$-150.00
2024-04-19T19:40:37,Strategy,$77820.00
2024-04-19T19:40:37,Account,$327820.00
2024-04-19T19:56:46,Profit,$440.00
2024-04-19T19:56:46,Strategy,$78260.00
2024-04-19T19:56:46,Account,$330060.00
2024-04-19T19:57:00,Profit,$720.00
2024-04-19T19:57:00,Strategy,$78980.00
2024-04-19T19:57:00,Account,$331260.00
2024-04-19T19:57:03,Profit,$830.00
2024-04-19T19:57:03,Strategy,$79810.00
2024-04-19T19:57:03,Account,$331420.00
2024-04-19T19:57:03,Profit,$1440.00
2024-04-19T19:57:03,Strategy,$81250.00
2024-04-19T19:57:03,Account,$331250.00
2024-04-19T20:16:05,Profit,$440.00
2024-04-19T20:16:05,Strategy,$81690.00
2024-04-19T20:16:05,Account,$333490.00
2024-04-19T20:16:17,Profit,$1120.00
2024-04-19T20:16:17,Strategy,$82810.00
2024-04-19T20:16:17,Account,$332810.00
2024-04-19T20:29:30,Profit,$440.00
2024-04-19T20:29:30,Strategy,$83250.00
2024-04-19T20:29:30,Account,$335270.00
2024-04-19T20:29:42,Profit,$720.00
2024-04-19T20:29:42,Strategy,$83970.00
2024-04-19T20:29:42,Account,$336070.00
2024-04-19T20:30:00,Profit,$1815.00
2024-04-19T20:30:00,Strategy,$85785.00
2024-04-19T20:30:00,Account,$335785.00
2024-04-19T20:37:57,Profit,$440.00
2024-04-19T20:37:57,Strategy,$86225.00
2024-04-19T20:37:57,Account,$338205.00
2024-04-19T20:37:58,Profit,$1120.00
2024-04-19T20:37:58,Strategy,$87345.00
2024-04-19T20:37:58,Account,$337345.00
2024-04-19T21:01:01,Profit,$275.00
2024-04-19T21:01:01,Strategy,$87620.00
2024-04-19T21:01:01,Account,$337620.00
2024-04-19T21:09:10,Loss,$-1725.00
2024-04-19T21:09:10,Strategy,$85895.00
2024-04-19T21:09:10,Account,$335895.00
2024-04-19T21:23:08,Loss,$-800.00
2024-04-19T21:23:08,Strategy,$85095.00
2024-04-19T21:23:08,Account,$335095.00
2024-04-19T21:34:07,Profit,$300.00
2024-04-19T21:34:07,Strategy,$85395.00
2024-04-19T21:34:07,Account,$335395.00
2024-04-22T06:30:09,Loss,$-1700.00
2024-04-22T06:30:09,Strategy,$83695.00
2024-04-22T06:30:09,Account,$333695.00
2024-04-22T13:42:57,Loss,$-825.00
2024-04-22T13:42:57,Strategy,$82870.00
2024-04-22T13:42:57,Account,$332870.00
2024-04-22T14:11:42,Profit,$440.00
2024-04-22T14:11:42,Strategy,$83310.00
2024-04-22T14:11:42,Account,$334970.00
2024-04-22T14:12:42,Profit,$1940.00
2024-04-22T14:12:42,Strategy,$85250.00
2024-04-22T14:12:42,Account,$335250.00
2024-04-22T15:31:24,Loss,$-250.00
2024-04-22T15:31:24,Strategy,$85000.00
2024-04-22T15:31:24,Account,$335000.00
2024-04-22T15:32:22,Loss,$-650.00
2024-04-22T15:32:22,Strategy,$84350.00
2024-04-22T15:32:22,Account,$334350.00
2024-04-22T16:06:58,Profit,$440.00
2024-04-22T16:06:58,Strategy,$84790.00
2024-04-22T16:06:58,Account,$336470.00
2024-04-22T16:06:58,Profit,$860.00
2024-04-22T16:06:58,Strategy,$85650.00
2024-04-22T16:06:58,Account,$335650.00
2024-04-22T16:10:21,Profit,$75.00
2024-04-22T16:10:21,Strategy,$85725.00
2024-04-22T16:10:21,Account,$335725.00
2024-04-22T16:15:05,Loss,$-250.00
2024-04-22T16:15:05,Strategy,$85475.00
2024-04-22T16:15:05,Account,$335475.00
2024-04-22T16:40:06,Loss,$-1875.00
2024-04-22T16:40:06,Strategy,$83600.00
2024-04-22T16:40:06,Account,$333600.00
2024-04-22T17:11:18,Loss,$-350.00
2024-04-22T17:11:18,Strategy,$83250.00
2024-04-22T17:11:18,Account,$333250.00
2024-04-22T17:16:58,Profit,$325.00
2024-04-22T17:16:58,Strategy,$83575.00
2024-04-22T17:16:58,Account,$333575.00
2024-04-22T17:45:23,Profit,$625.00
2024-04-22T17:45:23,Strategy,$84200.00
2024-04-22T17:45:23,Account,$334200.00
2024-04-22T18:59:54,Loss,$-1725.00
2024-04-22T18:59:54,Strategy,$82475.00
2024-04-22T18:59:54,Account,$332475.00
2024-04-22T20:49:24,Loss,$-825.00
2024-04-22T20:49:24,Strategy,$81650.00
2024-04-22T20:49:24,Account,$331650.00
2024-04-22T20:56:22,Loss,$-225.00
2024-04-22T20:56:22,Strategy,$81425.00
2024-04-22T20:56:22,Account,$331425.00
2024-04-22T21:34:52,Profit,$440.00
2024-04-22T21:34:52,Strategy,$81865.00
2024-04-22T21:34:52,Account,$333845.00
2024-04-22T21:35:16,Profit,$720.00
2024-04-22T21:35:16,Strategy,$82585.00
2024-04-22T21:35:16,Account,$334640.00
2024-04-22T21:35:18,Profit,$1740.00
2024-04-22T21:35:18,Strategy,$84325.00
2024-04-22T21:35:18,Account,$334325.00
2024-04-22T21:59:40,Loss,$-1775.00
2024-04-22T21:59:40,Strategy,$82550.00
2024-04-22T21:59:40,Account,$332550.00
2024-04-22T22:09:00,Profit,$125.00
2024-04-22T22:09:00,Strategy,$82675.00
2024-04-22T22:09:00,Account,$332675.00
2024-04-23T03:35:24,Loss,$-1025.00
2024-04-23T03:35:24,Strategy,$81650.00
2024-04-23T03:35:24,Account,$331650.00
2024-04-23T03:54:38,Profit,$440.00
2024-04-23T03:54:38,Strategy,$82090.00
2024-04-23T03:54:38,Account,$333810.00
2024-04-23T03:54:45,Profit,$1200.00
2024-04-23T03:54:45,Strategy,$83290.00
2024-04-23T03:54:45,Account,$333290.00
2024-04-23T09:57:12,Loss,$-1225.00
2024-04-23T09:57:12,Strategy,$82065.00
2024-04-23T09:57:12,Account,$332065.00
2024-04-23T11:28:36,Loss,$-2050.00
2024-04-23T11:28:36,Strategy,$80015.00
2024-04-23T11:28:36,Account,$330015.00
2024-04-23T11:43:22,Profit,$25.00
2024-04-23T11:43:22,Strategy,$80040.00
2024-04-23T11:43:22,Account,$330040.00
2024-04-23T15:50:08,Profit,$440.00
2024-04-23T15:50:08,Strategy,$80480.00
2024-04-23T15:50:08,Account,$332360.00
2024-04-23T15:50:53,Profit,$720.00
2024-04-23T15:50:53,Strategy,$81200.00
2024-04-23T15:50:53,Account,$333525.00
2024-04-23T15:51:01,Profit,$830.00
2024-04-23T15:51:01,Strategy,$82030.00
2024-04-23T15:51:01,Account,$333900.00
2024-04-23T15:51:03,Profit,$1620.00
2024-04-23T15:51:03,Strategy,$83650.00
2024-04-23T15:51:03,Account,$333650.00
2024-04-23T16:01:19,Loss,$-775.00
2024-04-23T16:01:19,Strategy,$82875.00
2024-04-23T16:01:19,Account,$332875.00
2024-04-23T16:04:02,Profit,$450.00
2024-04-23T16:04:02,Strategy,$83325.00
2024-04-23T16:04:02,Account,$333325.00
2024-04-23T16:45:53,Profit,$440.00
2024-04-23T16:45:53,Strategy,$83765.00
2024-04-23T16:45:53,Account,$335385.00
2024-04-23T16:48:09,Profit,$1160.00
2024-04-23T16:48:09,Strategy,$84925.00
2024-04-23T16:48:09,Account,$334925.00
2024-04-23T17:50:50,Profit,$300.00
2024-04-23T17:50:50,Strategy,$85225.00
2024-04-23T17:50:50,Account,$335225.00
2024-04-23T18:01:15,Loss,$-650.00
2024-04-23T18:01:15,Strategy,$84575.00
2024-04-23T18:01:15,Account,$334575.00
2024-04-23T18:41:10,Loss,$-1175.00
2024-04-23T18:41:10,Strategy,$83400.00
2024-04-23T18:41:10,Account,$333400.00
2024-04-23T19:13:10,Profit,$440.00
2024-04-23T19:13:10,Strategy,$83840.00
2024-04-23T19:13:10,Account,$335720.00
2024-04-23T19:13:10,Profit,$1020.00
2024-04-23T19:13:10,Strategy,$84860.00
2024-04-23T19:13:10,Account,$334860.00
2024-04-23T19:19:09,Loss,$-1500.00
2024-04-23T19:19:09,Strategy,$83360.00
2024-04-23T19:19:09,Account,$333360.00
2024-04-23T21:04:26,Profit,$900.00
2024-04-23T21:04:26,Strategy,$84260.00
2024-04-23T21:04:26,Account,$334260.00
2024-04-23T21:11:50,Loss,$-1825.00
2024-04-23T21:11:50,Strategy,$82435.00
2024-04-23T21:11:50,Account,$332435.00
2024-04-23T21:54:03,Profit,$1100.00
2024-04-23T21:54:03,Strategy,$83535.00
2024-04-23T21:54:03,Account,$333535.00
2024-04-23T22:00:00,Exit on session close,17594.20
2024-04-23T22:00:00,Profit,$605.00
2024-04-23T22:00:00,Strategy,$84140.00
2024-04-23T22:00:00,Account,$334140.00
2024-04-23T22:08:59,Profit,$125.00
2024-04-23T22:08:59,Strategy,$84265.00
2024-04-23T22:08:59,Account,$334265.00
2024-04-24T09:32:22,Loss,$-525.00
2024-04-24T09:32:22,Strategy,$83740.00
2024-04-24T09:32:22,Account,$333740.00
2024-04-24T09:53:01,Loss,$-1125.00
2024-04-24T09:53:01,Strategy,$82615.00
2024-04-24T09:53:01,Account,$332615.00
2024-04-24T10:40:26,Profit,$50.00
2024-04-24T10:40:26,Strategy,$82665.00
2024-04-24T10:40:26,Account,$332665.00
2024-04-24T11:51:17,Profit,$440.00
2024-04-24T11:51:17,Strategy,$83105.00
2024-04-24T11:51:17,Account,$334905.00
2024-04-24T11:51:38,Profit,$1240.00
2024-04-24T11:51:38,Strategy,$84345.00
2024-04-24T11:51:38,Account,$334345.00
2024-04-24T13:01:47,Loss,$-1150.00
2024-04-24T13:01:47,Strategy,$83195.00
2024-04-24T13:01:47,Account,$333195.00
2024-04-24T15:47:55,Loss,$-1625.00
2024-04-24T15:47:55,Strategy,$81570.00
2024-04-24T15:47:55,Account,$331570.00
2024-04-24T16:03:50,Loss,$-500.00
2024-04-24T16:03:50,Strategy,$81070.00
2024-04-24T16:03:50,Account,$331070.00
2024-04-24T16:35:36,Profit,$875.00
2024-04-24T16:35:36,Strategy,$81945.00
2024-04-24T16:35:36,Account,$331945.00
2024-04-24T16:45:44,Profit,$875.00
2024-04-24T16:45:44,Strategy,$82820.00
2024-04-24T16:45:44,Account,$332820.00
2024-04-24T17:04:00,Profit,$440.00
2024-04-24T17:04:00,Strategy,$83260.00
2024-04-24T17:04:00,Account,$334920.00
2024-04-24T17:04:45,Profit,$1240.00
2024-04-24T17:04:45,Strategy,$84500.00
2024-04-24T17:04:45,Account,$334500.00
2024-04-24T17:17:36,Loss,$-500.00
2024-04-24T17:17:36,Strategy,$84000.00
2024-04-24T17:17:36,Account,$334000.00
2024-04-24T17:25:35,Loss,$-350.00
2024-04-24T17:25:35,Strategy,$83650.00
2024-04-24T17:25:35,Account,$333650.00
2024-04-24T17:57:22,Profit,$450.00
2024-04-24T17:57:22,Strategy,$84100.00
2024-04-24T17:57:22,Account,$334100.00
2024-04-24T18:04:04,Loss,$-1025.00
2024-04-24T18:04:04,Strategy,$83075.00
2024-04-24T18:04:04,Account,$333075.00
2024-04-24T18:10:37,Profit,$440.00
2024-04-24T18:10:37,Strategy,$83515.00
2024-04-24T18:10:37,Account,$335155.00
2024-04-24T18:11:39,Profit,$1280.00
2024-04-24T18:11:39,Strategy,$84795.00
2024-04-24T18:11:39,Account,$334795.00
2024-04-24T18:27:44,Loss,$-1775.00
2024-04-24T18:27:44,Strategy,$83020.00
2024-04-24T18:27:44,Account,$333020.00
2024-04-24T19:13:03,Loss,$-1600.00
2024-04-24T19:13:03,Strategy,$81420.00
2024-04-24T19:13:03,Account,$331420.00
2024-04-24T20:06:54,Profit,$440.00
2024-04-24T20:06:54,Strategy,$81860.00
2024-04-24T20:06:54,Account,$333580.00
2024-04-24T20:07:24,Profit,$1960.00
2024-04-24T20:07:24,Strategy,$83820.00
2024-04-24T20:07:24,Account,$333820.00
2024-04-24T20:32:34,Profit,$440.00
2024-04-24T20:32:34,Strategy,$84260.00
2024-04-24T20:32:34,Account,$336240.00
2024-04-24T20:32:51,Profit,$1400.00
2024-04-24T20:32:51,Strategy,$85660.00
2024-04-24T20:32:51,Account,$335660.00
2024-04-24T20:04:44,Loss,$-1800.00
2024-04-24T20:04:44,Strategy,$83860.00
2024-04-24T20:04:44,Account,$333860.00
2024-04-24T20:55:07,Profit,$500.00
2024-04-24T20:55:07,Strategy,$84360.00
2024-04-24T20:55:07,Account,$334360.00
2024-04-24T22:00:00,Exit on session close,17657.40
2024-04-24T22:00:00,Profit,$1260.00
2024-04-24T22:00:00,Strategy,$85620.00
2024-04-24T22:00:00,Account,$335620.00
2024-04-24T22:05:31,Profit,$440.00
2024-04-24T22:05:31,Strategy,$86060.00
2024-04-24T22:05:31,Account,$337160.00
2024-04-24T22:05:31,Profit,$1100.00
2024-04-24T22:05:31,Strategy,$87160.00
2024-04-24T22:05:31,Account,$337160.00
2024-04-24T22:07:40,Profit,$440.00
2024-04-24T22:07:40,Strategy,$87600.00
2024-04-24T22:07:40,Account,$339200.00
2024-04-24T22:07:56,Profit,$720.00
2024-04-24T22:07:56,Strategy,$88320.00
2024-04-24T22:07:56,Account,$340435.00
2024-04-24T22:07:58,Profit,$1545.00
2024-04-24T22:07:58,Strategy,$89865.00
2024-04-24T22:07:58,Account,$339865.00
2024-04-24T22:20:20,Profit,$440.00
2024-04-24T22:20:20,Strategy,$90305.00
2024-04-24T22:20:20,Account,$342105.00
2024-04-24T22:21:09,Profit,$720.00
2024-04-24T22:21:09,Strategy,$91025.00
2024-04-24T22:21:09,Account,$343200.00
2024-04-24T22:21:21,Profit,$830.00
2024-04-24T22:21:21,Strategy,$91855.00
2024-04-24T22:21:21,Account,$343415.00
2024-04-24T22:23:22,Profit,$1880.00
2024-04-24T22:23:22,Strategy,$93735.00
2024-04-24T22:23:22,Account,$343735.00
2024-04-25T00:43:03,Loss,$-425.00
2024-04-25T00:43:03,Strategy,$93310.00
2024-04-25T00:43:03,Account,$343310.00
2024-04-25T06:06:09,Profit,$440.00
2024-04-25T06:06:09,Strategy,$93750.00
2024-04-25T06:06:09,Account,$345530.00
2024-04-25T07:08:38,Profit,$720.00
2024-04-25T07:08:38,Strategy,$94470.00
2024-04-25T07:08:38,Account,$346615.00
2024-04-25T07:13:25,Profit,$830.00
2024-04-25T07:13:25,Strategy,$95300.00
2024-04-25T07:13:25,Account,$346980.00
2024-04-25T07:20:04,Profit,$1840.00
2024-04-25T07:20:04,Strategy,$97140.00
2024-04-25T07:20:04,Account,$347140.00
2024-04-25T12:56:23,Profit,$440.00
2024-04-25T12:56:23,Strategy,$97580.00
2024-04-25T12:56:23,Account,$349300.00
2024-04-25T12:57:00,Profit,$1340.00
2024-04-25T12:57:00,Strategy,$98920.00
2024-04-25T12:57:00,Account,$348920.00
2024-04-25T13:18:04,Loss,$-2125.00
2024-04-25T13:18:04,Strategy,$96795.00
2024-04-25T13:18:04,Account,$346795.00
2024-04-25T14:12:58,Profit,$850.00
2024-04-25T14:12:58,Strategy,$97645.00
2024-04-25T14:12:58,Account,$347645.00
2024-04-25T14:31:00,Profit,$440.00
2024-04-25T14:31:00,Strategy,$98085.00
2024-04-25T14:31:00,Account,$349985.00
2024-04-25T14:31:08,Profit,$1500.00
2024-04-25T14:31:08,Strategy,$99585.00
2024-04-25T14:31:08,Account,$349585.00
2024-04-25T14:32:09,Profit,$440.00
2024-04-25T14:32:09,Strategy,$100025.00
2024-04-25T14:32:09,Account,$352005.00
2024-04-25T14:32:11,Profit,$1620.00
2024-04-25T14:32:11,Strategy,$101645.00
2024-04-25T14:32:11,Account,$351645.00
2024-04-25T14:46:51,Profit,$525.00
2024-04-25T14:46:51,Strategy,$102170.00
2024-04-25T14:46:51,Account,$352170.00
2024-04-25T15:30:00,Profit,$500.00
2024-04-25T15:30:00,Strategy,$102670.00
2024-04-25T15:30:00,Account,$352670.00
2024-04-25T15:35:27,Loss,$-1000.00
2024-04-25T15:35:27,Strategy,$101670.00
2024-04-25T15:35:27,Account,$351670.00
2024-04-25T15:38:40,Loss,$-1450.00
2024-04-25T15:38:40,Strategy,$100220.00
2024-04-25T15:38:40,Account,$350220.00
2024-04-25T15:42:02,Loss,$-1175.00
2024-04-25T15:42:02,Strategy,$99045.00
2024-04-25T15:42:02,Account,$349045.00
2024-04-25T15:45:17,Loss,$-1575.00
2024-04-25T15:45:17,Strategy,$97470.00
2024-04-25T15:45:17,Account,$347470.00
2024-04-25T15:57:17,Profit,$440.00
2024-04-25T15:57:17,Strategy,$97910.00
2024-04-25T15:57:17,Account,$349610.00
2024-04-25T15:57:17,Profit,$940.00
2024-04-25T15:57:17,Strategy,$98850.00
2024-04-25T15:57:17,Account,$348850.00
2024-04-25T16:04:03,Loss,$-1300.00
2024-04-25T16:04:03,Strategy,$97550.00
2024-04-25T16:04:03,Account,$347550.00
2024-04-25T16:11:00,Loss,$-1250.00
2024-04-25T16:11:00,Strategy,$96300.00
2024-04-25T16:11:00,Account,$346300.00
2024-04-25T16:41:50,Profit,$440.00
2024-04-25T16:41:50,Strategy,$96740.00
2024-04-25T16:41:50,Account,$348240.00
2024-04-25T16:42:17,Profit,$1520.00
2024-04-25T16:42:17,Strategy,$98260.00
2024-04-25T16:42:17,Account,$348260.00
2024-04-25T16:52:16,Profit,$440.00
2024-04-25T16:52:16,Strategy,$98700.00
2024-04-25T16:52:16,Account,$350360.00
2024-04-25T16:52:57,Profit,$720.00
2024-04-25T16:52:57,Strategy,$99420.00
2024-04-25T16:52:57,Account,$351610.00
2024-04-25T16:53:00,Profit,$1830.00
2024-04-25T16:53:00,Strategy,$101250.00
2024-04-25T16:53:00,Account,$351250.00
2024-04-25T17:18:49,Profit,$425.00
2024-04-25T17:18:49,Strategy,$101675.00
2024-04-25T17:18:49,Account,$351675.00
2024-04-25T17:54:10,Loss,$-550.00
2024-04-25T17:54:10,Strategy,$101125.00
2024-04-25T17:54:10,Account,$351125.00
2024-04-25T18:44:38,Loss,$-1250.00
2024-04-25T18:44:38,Strategy,$99875.00
2024-04-25T18:44:38,Account,$349875.00
2024-04-25T19:23:51,Profit,$440.00
2024-04-25T19:23:51,Strategy,$100315.00
2024-04-25T19:23:51,Account,$352175.00
2024-04-25T19:23:57,Profit,$1160.00
2024-04-25T19:23:57,Strategy,$101475.00
2024-04-25T19:23:57,Account,$351475.00
2024-04-25T19:47:10,Loss,$-1275.00
2024-04-25T19:47:10,Strategy,$100200.00
2024-04-25T19:47:10,Account,$350200.00
2024-04-25T20:38:34,Profit,$850.00
2024-04-25T20:38:34,Strategy,$101050.00
2024-04-25T20:38:34,Account,$351050.00
2024-04-25T20:50:16,Loss,$-1000.00
2024-04-25T20:50:16,Strategy,$100050.00
2024-04-25T20:50:16,Account,$350050.00
2024-04-25T20:56:22,Loss,$-1225.00
2024-04-25T20:56:22,Strategy,$98825.00
2024-04-25T20:56:22,Account,$348825.00
2024-04-25T21:16:03,Loss,$-1850.00
2024-04-25T21:16:03,Strategy,$96975.00
2024-04-25T21:16:03,Account,$346975.00
2024-04-25T21:50:25,Loss,$-575.00
2024-04-25T21:50:25,Strategy,$96400.00
2024-04-25T21:50:25,Account,$346400.00
2024-04-25T22:01:22,Loss,$-1450.00
2024-04-25T22:01:22,Strategy,$94950.00
2024-04-25T22:01:22,Account,$344950.00
2024-04-25T22:14:01,Profit,$440.00
2024-04-25T22:14:01,Strategy,$95390.00
2024-04-25T22:14:01,Account,$347090.00
2024-04-25T22:14:01,Profit,$580.00
2024-04-25T22:14:01,Strategy,$95970.00
2024-04-25T22:14:01,Account,$345970.00
2024-04-25T22:27:38,Profit,$440.00
2024-04-25T22:27:38,Strategy,$96410.00
2024-04-25T22:27:38,Account,$348110.00
